raw_year,decimal_date,year_source,aims_year,reef_name,source_file,column,year_changed
2019,2019.3123287671233,date,2019,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2021,2021.0986301369865,date,2021,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2022,2022.145205479452,date,2022,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2023,2023.0876712328768,date,2023,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2024,2024.364383561644,date,2024,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2025,2025.054794520548,date,2025,Hyde_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2006,2006.019178082192,date,2006,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2012,2012.021917808219,date,2012,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2020,2020.049315068493,date,2020,Jenkins_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2020,2020.049315068493,date,2020,Jenkins_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2006,2006.0164383561644,survey_date,2006,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2008,2008.1013698630136,survey_date,2008,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2010,2009.8027397260275,survey_date,2010,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2012,2012.021917808219,survey_date,2012,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2014,2013.8958904109588,survey_date,2014,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2016,2016.0465753424655,survey_date,2016,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2018,2018.06301369863,survey_date,2018,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2020,2020.0465753424655,survey_date,2020,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2022,2022.0164383561644,survey_date,2022,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2026,2025.8520547945204,survey_date,2026,Jenkins_Reef,manta_cots_density.csv,COTS_density,False
2006,2006.0164383561644,date,2006,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2008,2008.1013698630136,date,2008,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2012,2012.021917808219,date,2012,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2018,2018.06301369863,date,2018,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2020,2020.0465753424655,date,2020,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2022,2022.0164383561644,date,2022,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2026,2025.8520547945204,date,2026,Jenkins_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2006,2006.019178082192,date,2006,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2020,2020.049315068493,date,2020,Jenkins_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2006,2006.019178082192,date,2006,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2020,2020.049315068493,date,2020,Jenkins_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2006,2006.019178082192,date,2006,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2020,2020.049315068493,date,2020,Jenkins_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2006,2006.019178082192,date,2006,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2008,2008.0986301369865,date,2008,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2010,2009.8027397260275,date,2010,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2014,2013.8958904109588,date,2014,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2016,2016.0465753424655,date,2016,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2018,2018.0712328767124,date,2018,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2020,2020.049315068493,date,2020,Jenkins_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1995,1995.268493150685,date,1995,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1996,1996.3068493150683,date,1996,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1997,1997.2328767123288,date,1997,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2002,2002.1315068493152,date,2002,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2003,2003.1863013698633,date,2003,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2005,2005.3205479452051,date,2005,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2009,2009.364383561644,date,2009,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2011,2011.3479452054796,date,2011,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2013,2013.4136986301369,date,2013,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2015,2015.2027397260276,date,2015,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2017,2017.328767123288,date,2017,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2019,2019.172602739726,date,2019,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2020,2020.4301369863012,date,2020,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2021,2021.2273972602736,date,2021,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2022,2022.1698630136984,date,2022,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2022,2022.1698630136984,date,2022,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,fish_Herbivores.csv,Fish_Herbivores,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2009,2009.364383561644,date,2009,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2011,2011.3479452054796,date,2011,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2013,2013.4136986301369,date,2013,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2015,2015.2027397260276,date,2015,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2017,2017.328767123288,date,2017,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2019,2019.172602739726,date,2019,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2020,2020.4301369863012,date,2020,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2021,2021.2273972602736,date,2021,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2022,2022.172602739726,date,2022,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,juvenile_ABUNDANCE.csv,Juveniles,False
1986,1985.1780821917807,survey_date,1985,John_Brewer_Reef,manta_cots_density.csv,COTS_density,True
1989,1988.5315068493153,survey_date,1989,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1990,1989.4493150684928,survey_date,1989,John_Brewer_Reef,manta_cots_density.csv,COTS_density,True
1993,1992.268493150685,survey_date,1992,John_Brewer_Reef,manta_cots_density.csv,COTS_density,True
1995,1995.2712328767125,survey_date,1995,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1996,1996.3041095890408,survey_date,1996,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1997,1997.235616438356,survey_date,1997,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1998,1998.3041095890408,survey_date,1998,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1999,1999.3205479452051,survey_date,1999,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2000,2000.3315068493152,survey_date,2000,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2001,2001.342465753425,survey_date,2001,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2002,2002.1342465753423,survey_date,2002,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2003,2003.183561643836,survey_date,2003,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2004,2004.2986301369865,survey_date,2004,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2005,2005.3205479452051,survey_date,2005,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2007,2007.4109589041093,survey_date,2007,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2008,2008.3397260273969,survey_date,2008,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2009,2009.3671232876711,survey_date,2009,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2011,2011.3589041095888,survey_date,2011,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2013,2013.4164383561645,survey_date,2013,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2015,2015.342465753425,survey_date,2015,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2016,2016.380821917808,survey_date,2016,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2017,2017.3315068493152,survey_date,2017,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2019,2019.1753424657531,survey_date,2019,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1987,1986.8164383561643,survey_date,1987,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1984,1983.7945205479448,survey_date,1984,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1985,1984.7369863013696,survey_date,1985,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1988,1987.47397260274,survey_date,1987,John_Brewer_Reef,manta_cots_density.csv,COTS_density,True
2020,2020.4328767123288,survey_date,2020,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2021,2021.2301369863012,survey_date,2021,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2022,2022.1753424657531,survey_date,2022,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2023,2023.2054794520548,survey_date,2023,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2024,2024.4164383561645,survey_date,2024,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
2025,2025.372602739726,survey_date,2025,John_Brewer_Reef,manta_cots_density.csv,COTS_density,False
1986,1985.1780821917807,date,1985,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,True
1987,1986.8164383561643,date,1987,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1988,1987.47397260274,date,1987,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,True
1989,1988.5315068493153,date,1989,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1990,1989.4493150684928,date,1989,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,True
1993,1992.268493150685,date,1992,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,True
1995,1995.2712328767125,date,1995,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1996,1996.3041095890408,date,1996,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1997,1997.235616438356,date,1997,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2002,2002.1342465753423,date,2002,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2003,2003.183561643836,date,2003,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2005,2005.3205479452051,date,2005,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2008,2008.3397260273969,date,2008,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2009,2009.3671232876711,date,2009,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2011,2011.3589041095888,date,2011,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2013,2013.4164383561645,date,2013,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2015,2015.342465753425,date,2015,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2016,2016.380821917808,date,2016,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2017,2017.3315068493152,date,2017,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2019,2019.1753424657531,date,2019,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2020,2020.4328767123288,date,2020,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2021,2021.2301369863012,date,2021,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2022,2022.1753424657531,date,2022,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2023,2023.2054794520548,date,2023,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2024,2024.4164383561645,date,2024,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,manta_HC_visual_estimate.csv,HC_cover,False
1993,1992.6164383561645,date,1993,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1995,1995.268493150685,date,1995,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1996,1996.3068493150683,date,1996,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1997,1997.2328767123288,date,1997,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2002,2002.1315068493152,date,2002,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2003,2003.1863013698633,date,2003,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2005,2005.3205479452051,date,2005,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2009,2009.364383561644,date,2009,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2011,2011.3479452054796,date,2011,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2013,2013.4136986301369,date,2013,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2015,2015.2027397260276,date,2015,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2017,2017.328767123288,date,2017,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2019,2019.172602739726,date,2019,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2020,2020.4301369863012,date,2020,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2021,2021.2273972602736,date,2021,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2022,2022.172602739726,date,2022,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,photo_transect_ALGAE.csv,ALGAE_cover,False
1993,1992.6164383561645,date,1993,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1995,1995.268493150685,date,1995,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1996,1996.3068493150683,date,1996,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1997,1997.2328767123288,date,1997,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2002,2002.1315068493152,date,2002,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2003,2003.1863013698633,date,2003,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2005,2005.3205479452051,date,2005,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2009,2009.364383561644,date,2009,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2011,2011.3479452054796,date,2011,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2013,2013.4136986301369,date,2013,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2015,2015.2027397260276,date,2015,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2017,2017.328767123288,date,2017,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2019,2019.172602739726,date,2019,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2020,2020.4301369863012,date,2020,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2021,2021.2273972602736,date,2021,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2022,2022.172602739726,date,2022,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,photo_transect_HARD_CORAL.csv,HC_cover,False
1993,1992.6164383561645,date,1993,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1995,1995.268493150685,date,1995,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1996,1996.3068493150683,date,1996,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1997,1997.2328767123288,date,1997,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2002,2002.1315068493152,date,2002,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2003,2003.1863013698633,date,2003,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2005,2005.3205479452051,date,2005,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2007,2007.4109589041093,date,2007,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2009,2009.364383561644,date,2009,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2011,2011.3479452054796,date,2011,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2013,2013.4136986301369,date,2013,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2015,2015.2027397260276,date,2015,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2017,2017.328767123288,date,2017,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2019,2019.172602739726,date,2019,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2020,2020.4301369863012,date,2020,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2021,2021.2273972602736,date,2021,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2022,2022.172602739726,date,2022,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2023,2023.208219178082,date,2023,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2024,2024.435616438356,date,2024,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
2025,2025.372602739726,date,2025,John_Brewer_Reef,photo_transect_MACROALGAE.csv,MACROALGAE_cover,False
1993,1992.6164383561645,date,1993,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1995,1995.268493150685,date,1995,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1996,1996.3068493150683,date,1996,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1997,1997.2328767123288,date,1997,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1998,1998.3041095890408,date,1998,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
1999,1999.3205479452051,date,1999,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2000,2000.3315068493152,date,2000,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2001,2001.342465753425,date,2001,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2002,2002.1315068493152,date,2002,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2003,2003.1863013698633,date,2003,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
2004,2004.2986301369865,date,2004,John_Brewer_Reef,photo_transect_SOFT_CORAL.csv,SOFT_CORAL_cover,False
