reef_name,year,column,raw_record_n,retained_priority_num,retained_priority,value_min,value_max,value_mean,decimal_date_min,decimal_date_max,decimal_date_mean,source_file_n,aggregation_applied,is_hc_cover
Border_Island,2021,SOFT_CORAL_cover,1,1,primary,20.232349009345583,20.232349009345583,20.232349009345583,2021.128767123288,2021.128767123288,2021.128767123288,1,False,False
Border_Island,2022,ALGAE_cover,1,1,primary,53.4192045771898,53.4192045771898,53.4192045771898,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,False,False
Border_Island,2022,Fish_Herbivores,2,1,primary,23.509299775767875,24.18452654407443,23.84691315992115,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,True,False
Border_Island,2022,HC_cover,1,1,primary,16.1221287770108,16.1221287770108,16.1221287770108,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,False,True
Border_Island,2022,Juveniles,1,1,primary,6.2457162169410445,6.2457162169410445,6.2457162169410445,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,False,False
Border_Island,2022,MACROALGAE_cover,1,1,primary,0.0975124890427864,0.0975124890427864,0.0975124890427864,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,False,False
Border_Island,2022,SOFT_CORAL_cover,1,1,primary,20.766595248711788,20.766595248711788,20.766595248711788,2022.1506849315067,2022.1506849315067,2022.1506849315067,1,False,False
Border_Island,2023,ALGAE_cover,1,1,primary,52.350271184195854,52.350271184195854,52.350271184195854,2023.109589041096,2023.109589041096,2023.109589041096,1,False,False
Border_Island,2023,Fish_Herbivores,2,1,primary,31.412883237321488,32.19769531343808,31.805289275379785,2023.109589041096,2023.109589041096,2023.109589041096,1,True,False
Border_Island,2023,HC_cover,1,1,primary,17.679960162084726,17.679960162084726,17.679960162084726,2023.109589041096,2023.109589041096,2023.109589041096,1,False,True
Border_Island,2023,Juveniles,1,1,primary,6.559077706124322,6.559077706124322,6.559077706124322,2023.109589041096,2023.109589041096,2023.109589041096,1,False,False
Border_Island,2023,MACROALGAE_cover,1,1,primary,0.2339090404185777,0.2339090404185777,0.2339090404185777,2023.109589041096,2023.109589041096,2023.109589041096,1,False,False
Border_Island,2023,SOFT_CORAL_cover,1,1,primary,23.135013913389702,23.135013913389702,23.135013913389702,2023.109589041096,2023.109589041096,2023.109589041096,1,False,False
Border_Island,2025,ALGAE_cover,1,1,primary,41.35001135059864,41.35001135059864,41.35001135059864,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,False,False
Border_Island,2025,Fish_Herbivores,2,1,primary,18.81175064424984,19.62884369545777,19.220297169853808,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,True,False
Border_Island,2025,HC_cover,1,1,primary,17.624333176752504,17.624333176752504,17.624333176752504,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,False,True
Border_Island,2025,Juveniles,1,1,primary,11.648638134698407,11.648638134698407,11.648638134698407,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,False,False
Border_Island,2025,MACROALGAE_cover,1,1,primary,0.1228335069394316,0.1228335069394316,0.1228335069394316,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,False,False
Border_Island,2025,SOFT_CORAL_cover,1,1,primary,28.59144852572163,28.59144852572163,28.59144852572163,2025.2273972602736,2025.2273972602736,2025.2273972602736,1,False,False
Boult_Reef,1991,COTS_density,1,1,primary,0.03,0.03,0.03,1990.6958904109588,1990.6958904109588,1990.6958904109588,1,False,False
Boult_Reef,1991,HC_cover,1,0,backup,21.13684189993643,21.13684189993643,21.13684189993643,1990.6958904109588,1990.6958904109588,1990.6958904109588,1,False,True
Boult_Reef,2006,ALGAE_cover,1,1,primary,28.84777585007821,28.84777585007821,28.84777585007821,2006.3397260273969,2006.3397260273969,2006.3397260273969,1,False,False
Boult_Reef,2006,COTS_density,1,1,primary,0.0,0.0,0.0,2006.3369863013695,2006.3369863013695,2006.3369863013695,1,False,False
Boult_Reef,2006,Fish_Herbivores,1,1,primary,56.92240788961879,56.92240788961879,56.92240788961879,2006.3397260273969,2006.3397260273969,2006.3397260273969,1,False,False
Boult_Reef,2006,HC_cover,1,1,primary,70.7244581809199,70.7244581809199,70.7244581809199,2006.3397260273969,2006.3397260273969,2006.3397260273969,1,False,True
Boult_Reef,2006,MACROALGAE_cover,1,1,primary,0.0,0.0,0.0,2006.3397260273969,2006.3397260273969,2006.3397260273969,1,False,False
Boult_Reef,2006,SOFT_CORAL_cover,1,1,primary,0.7020993725211483,0.7020993725211483,0.7020993725211483,2006.3397260273969,2006.3397260273969,2006.3397260273969,1,False,False
Boult_Reef,2008,ALGAE_cover,1,1,primary,47.44391035223601,47.44391035223601,47.44391035223601,2007.92602739726,2007.92602739726,2007.92602739726,1,False,False
Boult_Reef,2008,COTS_density,1,1,primary,0.0,0.0,0.0,2007.9232876712329,2007.9232876712329,2007.9232876712329,1,False,False
Boult_Reef,2008,Fish_Herbivores,1,1,primary,44.185378451155366,44.185378451155366,44.185378451155366,2007.92602739726,2007.92602739726,2007.92602739726,1,False,False
Boult_Reef,2008,HC_cover,1,1,primary,51.75498963088815,51.75498963088815,51.75498963088815,2007.92602739726,2007.92602739726,2007.92602739726,1,False,True
Boult_Reef,2008,Juveniles,1,1,primary,3.4162060875524976,3.4162060875524976,3.4162060875524976,2007.92602739726,2007.92602739726,2007.92602739726,1,False,False
Boult_Reef,2008,MACROALGAE_cover,1,1,primary,0.539152164647406,0.539152164647406,0.539152164647406,2007.92602739726,2007.92602739726,2007.92602739726,1,False,False
Boult_Reef,2008,SOFT_CORAL_cover,1,1,primary,0.9331283984912382,0.9331283984912382,0.9331283984912382,2007.92602739726,2007.92602739726,2007.92602739726,1,False,False
Boult_Reef,2010,ALGAE_cover,1,1,primary,92.4155548676391,92.4155548676391,92.4155548676391,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2010,COTS_density,1,1,primary,0.02,0.02,0.02,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2010,Fish_Herbivores,1,1,primary,72.48199132257675,72.48199132257675,72.48199132257675,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2010,HC_cover,1,1,primary,6.037347666237954,6.037347666237954,6.037347666237954,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,True
Boult_Reef,2010,Juveniles,1,1,primary,7.694055806801116,7.694055806801116,7.694055806801116,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2010,MACROALGAE_cover,1,1,primary,0.1264582766188113,0.1264582766188113,0.1264582766188113,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2010,SOFT_CORAL_cover,1,1,primary,0.4615844444995966,0.4615844444995966,0.4615844444995966,2010.0164383561644,2010.0164383561644,2010.0164383561644,1,False,False
Boult_Reef,2012,ALGAE_cover,1,1,primary,91.121815360867,91.121815360867,91.121815360867,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2012,COTS_density,1,1,primary,0.0,0.0,0.0,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2012,Fish_Herbivores,1,1,primary,66.93012784657137,66.93012784657137,66.93012784657137,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2012,HC_cover,1,1,primary,8.342541666722433,8.342541666722433,8.342541666722433,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,True
Boult_Reef,2012,Juveniles,1,1,primary,17.1378387860473,17.1378387860473,17.1378387860473,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2012,MACROALGAE_cover,1,1,primary,1.1508150232320853,1.1508150232320853,1.1508150232320853,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2012,SOFT_CORAL_cover,1,1,primary,0.7689695519892981,0.7689695519892981,0.7689695519892981,2011.9123287671232,2011.9123287671232,2011.9123287671232,1,False,False
Boult_Reef,2014,ALGAE_cover,1,1,primary,78.80540287842354,78.80540287842354,78.80540287842354,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2014,COTS_density,1,1,primary,0.05,0.05,0.05,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2014,Fish_Herbivores,1,1,primary,62.05105530850973,62.05105530850973,62.05105530850973,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2014,HC_cover,1,1,primary,18.04663422301689,18.04663422301689,18.04663422301689,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,True
Boult_Reef,2014,Juveniles,1,1,primary,30.730726125439,30.730726125439,30.730726125439,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2014,MACROALGAE_cover,1,1,primary,0.3893435763648974,0.3893435763648974,0.3893435763648974,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2014,SOFT_CORAL_cover,1,1,primary,1.2563584833282244,1.2563584833282244,1.2563584833282244,2013.6986301369864,2013.6986301369864,2013.6986301369864,1,False,False
Boult_Reef,2016,ALGAE_cover,1,1,primary,56.911579574458045,56.911579574458045,56.911579574458045,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2016,COTS_density,1,1,primary,0.03,0.03,0.03,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2016,Fish_Herbivores,1,1,primary,62.24331026692296,62.24331026692296,62.24331026692296,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2016,HC_cover,1,1,primary,40.815697389816926,40.815697389816926,40.815697389816926,2015.780821917808,2015.780821917808,2015.780821917808,1,False,True
Boult_Reef,2016,Juveniles,1,1,primary,33.71886194327563,33.71886194327563,33.71886194327563,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2016,MACROALGAE_cover,1,1,primary,0.2421124159390727,0.2421124159390727,0.2421124159390727,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2016,SOFT_CORAL_cover,1,1,primary,1.3827345064470835,1.3827345064470835,1.3827345064470835,2015.780821917808,2015.780821917808,2015.780821917808,1,False,False
Boult_Reef,2018,ALGAE_cover,1,1,primary,57.535895068780704,57.535895068780704,57.535895068780704,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,False
Boult_Reef,2018,COTS_density,1,1,primary,0.0,0.0,0.0,2017.7863013698632,2017.7863013698632,2017.7863013698632,1,False,False
Boult_Reef,2018,Fish_Herbivores,1,1,primary,68.59380043529912,68.59380043529912,68.59380043529912,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,False
Boult_Reef,2018,HC_cover,1,1,primary,41.23709800077511,41.23709800077511,41.23709800077511,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,True
Boult_Reef,2018,Juveniles,1,1,primary,30.369216703545398,30.369216703545398,30.369216703545398,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,False
Boult_Reef,2018,MACROALGAE_cover,1,1,primary,0.3208091759081972,0.3208091759081972,0.3208091759081972,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,False
Boult_Reef,2018,SOFT_CORAL_cover,1,1,primary,0.948539883363343,0.948539883363343,0.948539883363343,2017.7890410958903,2017.7890410958903,2017.7890410958903,1,False,False
Boult_Reef,2020,ALGAE_cover,1,1,primary,70.24796849087764,70.24796849087764,70.24796849087764,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,False
Boult_Reef,2020,COTS_density,1,1,primary,0.05,0.05,0.05,2020.0136986301368,2020.0136986301368,2020.0136986301368,1,False,False
Boult_Reef,2020,Fish_Herbivores,1,1,primary,51.759300058590455,51.759300058590455,51.759300058590455,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,False
Boult_Reef,2020,HC_cover,1,1,primary,27.13760920513279,27.13760920513279,27.13760920513279,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,True
Boult_Reef,2020,Juveniles,1,1,primary,15.702031542092952,15.702031542092952,15.702031542092952,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,False
Boult_Reef,2020,MACROALGAE_cover,1,1,primary,0.2206679315424072,0.2206679315424072,0.2206679315424072,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,False
Boult_Reef,2020,SOFT_CORAL_cover,1,1,primary,1.1625863205760485,1.1625863205760485,1.1625863205760485,2020.0164383561644,2020.0164383561644,2020.0164383561644,1,False,False
Boult_Reef,2021,COTS_density,1,1,primary,0.0,0.0,0.0,2020.6383561643836,2020.6383561643836,2020.6383561643836,1,False,False
Boult_Reef,2021,HC_cover,1,0,backup,61.11667586391639,61.11667586391639,61.11667586391639,2020.6383561643836,2020.6383561643836,2020.6383561643836,1,False,True
Boult_Reef,2026,COTS_density,1,1,primary,0.0,0.0,0.0,2025.8246575342464,2025.8246575342464,2025.8246575342464,1,False,False
Boult_Reef,2026,HC_cover,1,0,backup,22.22131554683403,22.22131554683403,22.22131554683403,2025.8246575342464,2025.8246575342464,2025.8246575342464,1,False,True
Broomfield_Reef,1986,HC_cover,1,0,backup,47.22900039862255,47.22900039862255,47.22900039862255,1985.5315068493153,1985.5315068493153,1985.5315068493153,1,False,True
Broomfield_Reef,1988,HC_cover,1,0,backup,47.47543709930041,47.47543709930041,47.47543709930041,1987.876712328767,1987.876712328767,1987.876712328767,1,False,True
Broomfield_Reef,1990,HC_cover,1,0,backup,20.795740205382398,20.795740205382398,20.795740205382398,1989.7671232876712,1989.7671232876712,1989.7671232876712,1,False,True
Broomfield_Reef,1993,ALGAE_cover,1,1,primary,78.17599416319509,78.17599416319509,78.17599416319509,1992.8246575342464,1992.8246575342464,1992.8246575342464,1,False,False
Broomfield_Reef,1993,HC_cover,1,1,primary,9.19155254273058,9.19155254273058,9.19155254273058,1992.8246575342464,1992.8246575342464,1992.8246575342464,1,False,True
Broomfield_Reef,1993,MACROALGAE_cover,1,1,primary,0.3061159999664444,0.3061159999664444,0.3061159999664444,1992.8246575342464,1992.8246575342464,1992.8246575342464,1,False,False
Broomfield_Reef,1993,SOFT_CORAL_cover,1,1,primary,2.2894323516551705,2.2894323516551705,2.2894323516551705,1992.8246575342464,1992.8246575342464,1992.8246575342464,1,False,False
Broomfield_Reef,1995,ALGAE_cover,1,1,primary,73.5181776433646,73.5181776433646,73.5181776433646,1994.8986301369864,1994.8986301369864,1994.8986301369864,1,False,False
Broomfield_Reef,1995,Fish_Herbivores,1,1,primary,29.01785205356003,29.01785205356003,29.01785205356003,1994.8986301369864,1994.8986301369864,1994.8986301369864,1,False,False
Broomfield_Reef,1995,HC_cover,1,1,primary,17.412699846744868,17.412699846744868,17.412699846744868,1994.8986301369864,1994.8986301369864,1994.8986301369864,1,False,True
Broomfield_Reef,1995,MACROALGAE_cover,1,1,primary,0.9528660414322954,0.9528660414322954,0.9528660414322954,1994.8986301369864,1994.8986301369864,1994.8986301369864,1,False,False
Broomfield_Reef,1995,SOFT_CORAL_cover,1,1,primary,2.504760578009808,2.504760578009808,2.504760578009808,1994.8986301369864,1994.8986301369864,1994.8986301369864,1,False,False
Broomfield_Reef,1996,ALGAE_cover,1,1,primary,61.978205846823954,61.978205846823954,61.978205846823954,1995.9397260273968,1995.9397260273968,1995.9397260273968,1,False,False
Broomfield_Reef,1996,Fish_Herbivores,1,1,primary,39.43367978530747,39.43367978530747,39.43367978530747,1995.9397260273968,1995.9397260273968,1995.9397260273968,1,False,False
Broomfield_Reef,1996,HC_cover,1,1,primary,24.8319941966754,24.8319941966754,24.8319941966754,1995.9397260273968,1995.9397260273968,1995.9397260273968,1,False,True
Broomfield_Reef,1996,MACROALGAE_cover,1,1,primary,2.276024040966208,2.276024040966208,2.276024040966208,1995.9397260273968,1995.9397260273968,1995.9397260273968,1,False,False
Broomfield_Reef,1996,SOFT_CORAL_cover,1,1,primary,2.0344674038274024,2.0344674038274024,2.0344674038274024,1995.9397260273968,1995.9397260273968,1995.9397260273968,1,False,False
Broomfield_Reef,1997,ALGAE_cover,1,1,primary,52.74908469695595,52.74908469695595,52.74908469695595,1996.8657534246572,1996.8657534246572,1996.8657534246572,1,False,False
Broomfield_Reef,1997,Fish_Herbivores,1,1,primary,33.536683093721656,33.536683093721656,33.536683093721656,1996.8657534246572,1996.8657534246572,1996.8657534246572,1,False,False
Broomfield_Reef,1997,HC_cover,1,1,primary,33.56399278282336,33.56399278282336,33.56399278282336,1996.8657534246572,1996.8657534246572,1996.8657534246572,1,False,True
Broomfield_Reef,1997,MACROALGAE_cover,1,1,primary,0.4525481067704178,0.4525481067704178,0.4525481067704178,1996.8657534246572,1996.8657534246572,1996.8657534246572,1,False,False
Broomfield_Reef,1997,SOFT_CORAL_cover,1,1,primary,2.455096519439232,2.455096519439232,2.455096519439232,1996.8657534246572,1996.8657534246572,1996.8657534246572,1,False,False
Broomfield_Reef,1998,ALGAE_cover,1,1,primary,41.79700543971902,41.79700543971902,41.79700543971902,1997.9397260273968,1997.9397260273968,1997.9397260273968,1,False,False
Broomfield_Reef,1998,Fish_Herbivores,1,1,primary,32.0271995696665,32.0271995696665,32.0271995696665,1997.9397260273968,1997.9397260273968,1997.9397260273968,1,False,False
Broomfield_Reef,1998,HC_cover,1,1,primary,41.88445778387049,41.88445778387049,41.88445778387049,1997.9397260273968,1997.9397260273968,1997.9397260273968,1,False,True
Broomfield_Reef,1998,MACROALGAE_cover,1,1,primary,1.173251147537031,1.173251147537031,1.173251147537031,1997.9397260273968,1997.9397260273968,1997.9397260273968,1,False,False
Broomfield_Reef,1998,SOFT_CORAL_cover,1,1,primary,3.442086550950161,3.442086550950161,3.442086550950161,1997.9397260273968,1997.9397260273968,1997.9397260273968,1,False,False
Broomfield_Reef,1999,ALGAE_cover,1,1,primary,36.77059078295012,36.77059078295012,36.77059078295012,1998.9013698630135,1998.9013698630135,1998.9013698630135,1,False,False
Broomfield_Reef,1999,Fish_Herbivores,1,1,primary,31.32288784363141,31.32288784363141,31.32288784363141,1998.9013698630135,1998.9013698630135,1998.9013698630135,1,False,False
Broomfield_Reef,1999,HC_cover,1,1,primary,50.61824559788093,50.61824559788093,50.61824559788093,1998.9013698630135,1998.9013698630135,1998.9013698630135,1,False,True
Broomfield_Reef,1999,MACROALGAE_cover,1,1,primary,0.8955668187432276,0.8955668187432276,0.8955668187432276,1998.9013698630135,1998.9013698630135,1998.9013698630135,1,False,False
Broomfield_Reef,1999,SOFT_CORAL_cover,1,1,primary,2.4746350042113727,2.4746350042113727,2.4746350042113727,1998.9013698630135,1998.9013698630135,1998.9013698630135,1,False,False
Broomfield_Reef,2000,ALGAE_cover,1,1,primary,36.916586461901126,36.916586461901126,36.916586461901126,1999.917808219178,1999.917808219178,1999.917808219178,1,False,False
Broomfield_Reef,2000,Fish_Herbivores,1,1,primary,37.63893075303309,37.63893075303309,37.63893075303309,1999.9205479452053,1999.9205479452053,1999.9205479452053,1,False,False
Broomfield_Reef,2000,HC_cover,1,1,primary,48.23565481108435,48.23565481108435,48.23565481108435,1999.917808219178,1999.917808219178,1999.917808219178,1,False,True
Broomfield_Reef,2000,MACROALGAE_cover,1,1,primary,0.4820945739946589,0.4820945739946589,0.4820945739946589,1999.917808219178,1999.917808219178,1999.917808219178,1,False,False
Broomfield_Reef,2000,SOFT_CORAL_cover,1,1,primary,3.321099233678531,3.321099233678531,3.321099233678531,1999.917808219178,1999.917808219178,1999.917808219178,1,False,False
Broomfield_Reef,2001,ALGAE_cover,1,1,primary,41.259490319672246,41.259490319672246,41.259490319672246,2000.7013698630135,2000.7013698630135,2000.7013698630135,1,False,False
Broomfield_Reef,2001,Fish_Herbivores,1,1,primary,36.56739432659658,36.56739432659658,36.56739432659658,2000.7013698630135,2000.7013698630135,2000.7013698630135,1,False,False
Broomfield_Reef,2001,HC_cover,1,1,primary,46.11633340956598,46.11633340956598,46.11633340956598,2000.7013698630135,2000.7013698630135,2000.7013698630135,1,False,True
Broomfield_Reef,2001,MACROALGAE_cover,1,1,primary,1.0761614707707072,1.0761614707707072,1.0761614707707072,2000.7013698630135,2000.7013698630135,2000.7013698630135,1,False,False
Broomfield_Reef,2001,SOFT_CORAL_cover,1,1,primary,3.297088569265304,3.297088569265304,3.297088569265304,2000.7013698630135,2000.7013698630135,2000.7013698630135,1,False,False
Broomfield_Reef,2002,ALGAE_cover,1,1,primary,35.59483939409918,35.59483939409918,35.59483939409918,2001.6,2001.6,2001.6,1,False,False
Broomfield_Reef,2002,Fish_Herbivores,1,1,primary,31.609173078277703,31.609173078277703,31.609173078277703,2001.6,2001.6,2001.6,1,False,False
Broomfield_Reef,2002,HC_cover,1,1,primary,56.40311744567663,56.40311744567663,56.40311744567663,2001.6,2001.6,2001.6,1,False,True
Broomfield_Reef,2002,MACROALGAE_cover,1,1,primary,0.2613727278420635,0.2613727278420635,0.2613727278420635,2001.6,2001.6,2001.6,1,False,False
Broomfield_Reef,2002,SOFT_CORAL_cover,1,1,primary,2.466030873454994,2.466030873454994,2.466030873454994,2001.6,2001.6,2001.6,1,False,False
Broomfield_Reef,2003,ALGAE_cover,1,1,primary,37.5397026774488,37.5397026774488,37.5397026774488,2002.7150684931505,2002.7150684931505,2002.7150684931505,1,False,False
Broomfield_Reef,2003,Fish_Herbivores,1,1,primary,42.703480161941606,42.703480161941606,42.703480161941606,2002.7150684931505,2002.7150684931505,2002.7150684931505,1,False,False
Broomfield_Reef,2003,HC_cover,1,1,primary,55.59464310901621,55.59464310901621,55.59464310901621,2002.7150684931505,2002.7150684931505,2002.7150684931505,1,False,True
Broomfield_Reef,2003,MACROALGAE_cover,1,1,primary,0.2368001655077553,0.2368001655077553,0.2368001655077553,2002.7150684931505,2002.7150684931505,2002.7150684931505,1,False,False
Broomfield_Reef,2003,SOFT_CORAL_cover,1,1,primary,2.702161062380608,2.702161062380608,2.702161062380608,2002.7150684931505,2002.7150684931505,2002.7150684931505,1,False,False
Broomfield_Reef,2004,ALGAE_cover,1,1,primary,38.02392015023175,38.02392015023175,38.02392015023175,2003.819178082192,2003.819178082192,2003.819178082192,1,False,False
Broomfield_Reef,2004,Fish_Herbivores,1,1,primary,36.119727885181405,36.119727885181405,36.119727885181405,2003.819178082192,2003.819178082192,2003.819178082192,1,False,False
Broomfield_Reef,2004,HC_cover,1,1,primary,52.81986895906363,52.81986895906363,52.81986895906363,2003.819178082192,2003.819178082192,2003.819178082192,1,False,True
Broomfield_Reef,2004,MACROALGAE_cover,1,1,primary,0.6836468672384894,0.6836468672384894,0.6836468672384894,2003.819178082192,2003.819178082192,2003.819178082192,1,False,False
Broomfield_Reef,2004,SOFT_CORAL_cover,1,1,primary,2.7136666690422837,2.7136666690422837,2.7136666690422837,2003.819178082192,2003.819178082192,2003.819178082192,1,False,False
Broomfield_Reef,2005,ALGAE_cover,1,1,primary,41.45039019813812,41.45039019813812,41.45039019813812,2004.9232876712329,2004.9232876712329,2004.9232876712329,1,False,False
Broomfield_Reef,2005,Fish_Herbivores,1,1,primary,65.81277355420201,65.81277355420201,65.81277355420201,2004.9232876712329,2004.9232876712329,2004.9232876712329,1,False,False
Broomfield_Reef,2005,HC_cover,1,1,primary,48.03034056972324,48.03034056972324,48.03034056972324,2004.9232876712329,2004.9232876712329,2004.9232876712329,1,False,True
Broomfield_Reef,2005,MACROALGAE_cover,1,1,primary,0.441959102733892,0.441959102733892,0.441959102733892,2004.9232876712329,2004.9232876712329,2004.9232876712329,1,False,False
Broomfield_Reef,2005,SOFT_CORAL_cover,1,1,primary,3.046183768801342,3.046183768801342,3.046183768801342,2004.9232876712329,2004.9232876712329,2004.9232876712329,1,False,False
Broomfield_Reef,2006,ALGAE_cover,1,1,primary,43.797229885074735,43.797229885074735,43.797229885074735,2006.1863013698633,2006.1863013698633,2006.1863013698633,1,False,False
Broomfield_Reef,2006,Fish_Herbivores,1,1,primary,63.1468591294666,63.1468591294666,63.1468591294666,2006.1863013698633,2006.1863013698633,2006.1863013698633,1,False,False
Broomfield_Reef,2006,HC_cover,1,1,primary,49.093185530461085,49.093185530461085,49.093185530461085,2006.1863013698633,2006.1863013698633,2006.1863013698633,1,False,True
Broomfield_Reef,2006,MACROALGAE_cover,1,1,primary,0.3487128156591511,0.3487128156591511,0.3487128156591511,2006.1863013698633,2006.1863013698633,2006.1863013698633,1,False,False
Broomfield_Reef,2006,SOFT_CORAL_cover,1,1,primary,2.562116137326248,2.562116137326248,2.562116137326248,2006.1863013698633,2006.1863013698633,2006.1863013698633,1,False,False
Broomfield_Reef,2007,ALGAE_cover,1,1,primary,50.75330109370962,50.75330109370962,50.75330109370962,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,False
Broomfield_Reef,2007,Fish_Herbivores,1,1,primary,57.17224116993954,57.17224116993954,57.17224116993954,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,False
Broomfield_Reef,2007,HC_cover,1,1,primary,37.53263264488887,37.53263264488887,37.53263264488887,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,True
Broomfield_Reef,2007,Juveniles,1,1,primary,3.950142307215695,3.950142307215695,3.950142307215695,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,False
Broomfield_Reef,2007,MACROALGAE_cover,1,1,primary,0.4898508010260048,0.4898508010260048,0.4898508010260048,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,False
Broomfield_Reef,2007,SOFT_CORAL_cover,1,1,primary,2.9503804274579672,2.9503804274579672,2.9503804274579672,2006.8876712328768,2006.8876712328768,2006.8876712328768,1,False,False
Broomfield_Reef,2008,ALGAE_cover,1,1,primary,47.173844597242585,47.173844597242585,47.173844597242585,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,False
Broomfield_Reef,2008,Fish_Herbivores,1,1,primary,71.50672891123746,71.50672891123746,71.50672891123746,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,False
Broomfield_Reef,2008,HC_cover,1,1,primary,44.51213742793029,44.51213742793029,44.51213742793029,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,True
Broomfield_Reef,2008,Juveniles,1,1,primary,5.410373848206657,5.410373848206657,5.410373848206657,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,False
Broomfield_Reef,2008,MACROALGAE_cover,1,1,primary,0.7238266854450967,0.7238266854450967,0.7238266854450967,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,False
Broomfield_Reef,2008,SOFT_CORAL_cover,1,1,primary,2.942218658728456,2.942218658728456,2.942218658728456,2007.9123287671232,2007.9123287671232,2007.9123287671232,1,False,False
Broomfield_Reef,2009,ALGAE_cover,1,1,primary,82.87202917096492,82.87202917096492,82.87202917096492,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,False
Broomfield_Reef,2009,Fish_Herbivores,1,1,primary,59.41171884546895,59.41171884546895,59.41171884546895,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,False
Broomfield_Reef,2009,HC_cover,1,1,primary,13.373372443555166,13.373372443555166,13.373372443555166,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,True
Broomfield_Reef,2009,Juveniles,1,1,primary,4.304746040424531,4.304746040424531,4.304746040424531,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,False
Broomfield_Reef,2009,MACROALGAE_cover,1,1,primary,2.8183938475095776,2.8183938475095776,2.8183938475095776,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,False
Broomfield_Reef,2009,SOFT_CORAL_cover,1,1,primary,1.363697876327228,1.363697876327228,1.363697876327228,2008.8849315068492,2008.8849315068492,2008.8849315068492,1,False,False
Broomfield_Reef,2010,ALGAE_cover,1,1,primary,83.5382688518632,83.5382688518632,83.5382688518632,2010.0301369863012,2010.0301369863012,2010.0301369863012,1,False,False
